ID,PRODUCT,SEGMENT,SCORE
APP203755,Personal Loan,Salaried,777
APP203756,Nano Loan,SelfEmployed,659
APP203757,Nano Loan,MicroBiz,701
APP203758,Personal Loan,Salaried,664
APP203759,Personal Loan,SelfEmployed,503
APP203760,Nano Loan,Informal,504
APP203761,Nano Loan,MicroBiz,511
APP203762,Nano Loan,MicroBiz,505
APP203763,Nano Loan,MicroBiz,594
APP203764,Nano Loan,MicroBiz,503
APP203765,Nano Loan,NewToCredit,649
APP203766,Personal Loan,MicroBiz,711
APP203767,Nano Loan,Existing,693
APP203768,Nano Loan,NewToCredit,709
APP203769,Nano Loan,Salaried,587
APP203770,Nano Loan,Informal,586
APP203771,Nano Loan,Existing,731
APP203772,Personal Loan,Salaried,557
APP203773,Nano Loan,SelfEmployed,606
APP203774,Nano Loan,Informal,533
APP203775,Personal Loan,Informal,352
APP203776,Personal Loan,SelfEmployed,627
APP203777,Nano Loan,Informal,532
APP203778,Personal Loan,Salaried,678
APP203779,Nano Loan,Salaried,762
APP203780,Personal Loan,Salaried,783
APP203781,Nano Loan,NewToCredit,638
APP203782,Personal Loan,Salaried,573
APP203783,Personal Loan,SelfEmployed,492
APP203784,Nano Loan,NewToCredit,499
APP203785,Nano Loan,MicroBiz,576
APP203786,Personal Loan,Salaried,700
APP203787,Nano Loan,Existing,622
APP203788,Nano Loan,Salaried,771
APP203789,Personal Loan,Salaried,690
APP203790,Nano Loan,SelfEmployed,592
APP203791,Personal Loan,Existing,692
APP203792,Personal Loan,Existing,714
APP203793,Personal Loan,Salaried,849
APP203794,Nano Loan,SelfEmployed,637
APP203795,Personal Loan,MicroBiz,632
APP203796,Personal Loan,Existing,679
APP203797,Nano Loan,MicroBiz,545
APP203798,Personal Loan,Salaried,697
APP203799,Nano Loan,Existing,832
APP203800,Personal Loan,SelfEmployed,627
APP203801,Nano Loan,SelfEmployed,662
APP203802,Nano Loan,Existing,873
APP203803,Personal Loan,Salaried,830
APP203804,Personal Loan,MicroBiz,586
APP203805,Personal Loan,Salaried,724
APP203806,Nano Loan,MicroBiz,525
APP203807,Personal Loan,MicroBiz,619
APP203808,Personal Loan,Salaried,718
APP203809,Personal Loan,Salaried,842
APP203810,Nano Loan,SelfEmployed,703
APP203811,Nano Loan,NewToCredit,621
APP203812,Personal Loan,Salaried,852
APP203813,Nano Loan,Informal,516
APP203814,Personal Loan,Salaried,638
APP203815,Nano Loan,Informal,406
APP203816,Personal Loan,MicroBiz,606
APP203817,Personal Loan,Informal,545
APP203818,Personal Loan,Salaried,754
APP203819,Personal Loan,MicroBiz,434
APP203820,Personal Loan,Salaried,794
APP203821,Personal Loan,Existing,601
APP203822,Nano Loan,Informal,496
APP203823,Personal Loan,Salaried,767
APP203824,Nano Loan,Existing,664
APP203825,Nano Loan,MicroBiz,585
APP203826,Nano Loan,Existing,639
APP203827,Personal Loan,MicroBiz,521
APP203828,Nano Loan,Existing,759
APP203829,Nano Loan,Existing,697
APP203830,Personal Loan,Existing,797
APP203831,Personal Loan,SelfEmployed,834
APP203832,Personal Loan,NewToCredit,614
APP203833,Personal Loan,SelfEmployed,609
APP203834,Personal Loan,SelfEmployed,708
APP203835,Personal Loan,SelfEmployed,663
APP203836,Personal Loan,MicroBiz,400
APP203837,Nano Loan,MicroBiz,422
APP203838,Personal Loan,Existing,671
APP203839,Nano Loan,Salaried,779
APP203840,Personal Loan,Salaried,790
APP203841,Personal Loan,Existing,900
APP203842,Personal Loan,Salaried,610
APP203843,Personal Loan,SelfEmployed,678
APP203844,Nano Loan,SelfEmployed,569
APP203845,Personal Loan,MicroBiz,568
APP203846,Personal Loan,NewToCredit,540
APP203847,Personal Loan,Existing,815
APP203848,Nano Loan,MicroBiz,519
APP203849,Personal Loan,MicroBiz,719
APP203850,Personal Loan,Existing,791
APP203851,Nano Loan,SelfEmployed,706
APP203852,Nano Loan,Salaried,588
APP203853,Nano Loan,MicroBiz,636
APP203854,Nano Loan,Existing,678
APP203855,Nano Loan,Informal,321
APP203856,Personal Loan,Salaried,860
APP203857,Nano Loan,Informal,546
APP203858,Nano Loan,Informal,649
APP203859,Nano Loan,NewToCredit,546
APP203860,Personal Loan,NewToCredit,436
APP203861,Personal Loan,Salaried,742
APP203862,Nano Loan,Informal,537
APP203863,Personal Loan,Existing,648
APP203864,Personal Loan,NewToCredit,694
APP203865,Personal Loan,SelfEmployed,747
APP203866,Nano Loan,MicroBiz,540
APP203867,Personal Loan,Salaried,806
APP203868,Personal Loan,Salaried,607
APP203869,Personal Loan,MicroBiz,488
APP203870,Personal Loan,Salaried,743
APP203871,Nano Loan,Existing,643
APP203872,Personal Loan,SelfEmployed,565
APP203873,Personal Loan,NewToCredit,650
APP203874,Personal Loan,Salaried,730
APP203875,Nano Loan,SelfEmployed,616
APP203876,Personal Loan,MicroBiz,447
APP203877,Personal Loan,SelfEmployed,673
APP203878,Nano Loan,Informal,410
APP203879,Personal Loan,Existing,683
APP203880,Nano Loan,Informal,507
APP203881,Personal Loan,Existing,736
APP203882,Personal Loan,Salaried,649
APP203883,Personal Loan,Salaried,645
APP203884,Nano Loan,NewToCredit,746
APP203885,Personal Loan,Salaried,698
APP203886,Nano Loan,Salaried,611
APP203887,Nano Loan,Salaried,688
APP203888,Personal Loan,Salaried,595
APP203889,Nano Loan,Salaried,563
APP203890,Nano Loan,SelfEmployed,737
APP203891,Personal Loan,Existing,751
APP203892,Personal Loan,MicroBiz,572
APP203893,Nano Loan,MicroBiz,708
APP203894,Personal Loan,NewToCredit,493
APP203895,Personal Loan,Salaried,681
APP203896,Nano Loan,SelfEmployed,693
APP203897,Nano Loan,Informal,458
APP203898,Nano Loan,NewToCredit,590
APP203899,Personal Loan,Informal,584
APP203900,Personal Loan,MicroBiz,472
APP203901,Nano Loan,SelfEmployed,642
APP203902,Nano Loan,MicroBiz,622
APP203903,Personal Loan,Existing,550
APP203904,Personal Loan,SelfEmployed,669
APP203905,Nano Loan,Existing,720
APP203906,Nano Loan,MicroBiz,554
APP203907,Personal Loan,MicroBiz,563
APP203908,Nano Loan,MicroBiz,632
APP203909,Nano Loan,MicroBiz,746
APP203910,Personal Loan,SelfEmployed,675
APP203911,Personal Loan,SelfEmployed,692
APP203912,Personal Loan,SelfEmployed,779
APP203913,Personal Loan,Existing,783
APP203914,Personal Loan,SelfEmployed,731
APP203915,Personal Loan,SelfEmployed,574
APP203916,Nano Loan,MicroBiz,511
APP203917,Nano Loan,MicroBiz,476
APP203918,Personal Loan,Salaried,632
APP203919,Nano Loan,Informal,501
APP203920,Personal Loan,SelfEmployed,690
APP203921,Nano Loan,MicroBiz,488
APP203922,Nano Loan,SelfEmployed,625
APP203923,Nano Loan,MicroBiz,419
APP203924,Personal Loan,MicroBiz,674
APP203925,Nano Loan,SelfEmployed,573
APP203926,Nano Loan,SelfEmployed,650
APP203927,Personal Loan,NewToCredit,605
APP203928,Personal Loan,SelfEmployed,665
APP203929,Nano Loan,NewToCredit,577
APP203930,Nano Loan,MicroBiz,576
APP203931,Nano Loan,SelfEmployed,559
APP203932,Personal Loan,Informal,559
APP203933,Nano Loan,SelfEmployed,725
APP203934,Nano Loan,MicroBiz,648
APP203935,Personal Loan,SelfEmployed,655
APP203936,Personal Loan,Existing,740
APP203937,Nano Loan,MicroBiz,520
APP203938,Personal Loan,NewToCredit,623
APP203939,Personal Loan,NewToCredit,604
APP203940,Nano Loan,MicroBiz,613
APP203941,Nano Loan,Existing,630
APP203942,Nano Loan,SelfEmployed,796
APP203943,Nano Loan,Existing,716
APP203944,Nano Loan,MicroBiz,434
APP203945,Personal Loan,SelfEmployed,626
APP203946,Personal Loan,Salaried,576
APP203947,Nano Loan,MicroBiz,546
APP203948,Personal Loan,Salaried,614
APP203949,Personal Loan,Salaried,748
APP203950,Personal Loan,NewToCredit,598
APP203951,Personal Loan,Salaried,733
APP203952,Nano Loan,Existing,752
APP203953,Personal Loan,Existing,686
APP203954,Personal Loan,Salaried,649
APP203955,Personal Loan,Informal,464
APP203956,Nano Loan,SelfEmployed,630
APP203957,Personal Loan,Existing,607
APP203958,Nano Loan,Existing,650
APP203959,Personal Loan,Salaried,830
APP203960,Nano Loan,NewToCredit,693
APP203961,Personal Loan,Informal,629
APP203962,Personal Loan,Salaried,698
APP203963,Personal Loan,MicroBiz,487
APP203964,Nano Loan,MicroBiz,601
APP203965,Nano Loan,MicroBiz,624
APP203966,Personal Loan,MicroBiz,541
APP203967,Nano Loan,Informal,580
APP203968,Nano Loan,MicroBiz,632
APP203969,Personal Loan,Informal,440
APP203970,Personal Loan,Salaried,749
APP203971,Nano Loan,Informal,517
APP203972,Nano Loan,Salaried,678
APP203973,Nano Loan,Informal,546
APP203974,Personal Loan,SelfEmployed,640
APP203975,Personal Loan,SelfEmployed,596
APP203976,Nano Loan,Informal,446
APP203977,Nano Loan,Salaried,684
APP203978,Personal Loan,Salaried,789
APP203979,Personal Loan,Salaried,760
APP203980,Nano Loan,SelfEmployed,582
APP203981,Nano Loan,Salaried,616
APP203982,Personal Loan,Salaried,583
APP203983,Personal Loan,MicroBiz,599
APP203984,Nano Loan,Existing,780
APP203985,Nano Loan,MicroBiz,607
APP203986,Personal Loan,NewToCredit,643
APP203987,Nano Loan,MicroBiz,617
APP203988,Personal Loan,Existing,518
APP203989,Personal Loan,NewToCredit,629
APP203990,Nano Loan,Informal,694
APP203991,Personal Loan,NewToCredit,509
APP203992,Nano Loan,SelfEmployed,625
APP203993,Nano Loan,NewToCredit,564
APP203994,Personal Loan,Salaried,651
APP203995,Personal Loan,Existing,719
APP203996,Nano Loan,MicroBiz,724
APP203997,Nano Loan,SelfEmployed,605
APP203998,Nano Loan,Salaried,678
APP203999,Personal Loan,Salaried,558
APP204000,Personal Loan,SelfEmployed,698
APP204001,Nano Loan,NewToCredit,593
APP204002,Personal Loan,SelfEmployed,730
APP204003,Nano Loan,Existing,772
APP204004,Personal Loan,NewToCredit,565
APP204005,Personal Loan,NewToCredit,626
APP204006,Nano Loan,SelfEmployed,554
APP204007,Personal Loan,Salaried,746
APP204008,Nano Loan,Existing,638
APP204009,Nano Loan,Existing,769
APP204010,Personal Loan,SelfEmployed,672
APP204011,Nano Loan,Existing,550
APP204012,Nano Loan,Existing,741
APP204013,Nano Loan,Salaried,689
APP204014,Personal Loan,SelfEmployed,739
APP204015,Personal Loan,Existing,736
APP204016,Personal Loan,Salaried,704
APP204017,Personal Loan,Salaried,698
APP204018,Personal Loan,Existing,727
APP204019,Nano Loan,MicroBiz,573
APP204020,Personal Loan,SelfEmployed,735
APP204021,Nano Loan,Salaried,723
APP204022,Nano Loan,Salaried,834
APP204023,Personal Loan,Salaried,702
APP204024,Personal Loan,SelfEmployed,556
APP204025,Nano Loan,MicroBiz,575
APP204026,Nano Loan,Existing,572
APP204027,Personal Loan,SelfEmployed,749
APP204028,Nano Loan,Informal,558
APP204029,Personal Loan,Salaried,718
APP204030,Nano Loan,NewToCredit,607
APP204031,Personal Loan,SelfEmployed,576
APP204032,Personal Loan,NewToCredit,594
APP204033,Nano Loan,Salaried,776
APP204034,Nano Loan,NewToCredit,584
APP204035,Personal Loan,SelfEmployed,759
APP204036,Nano Loan,NewToCredit,612
APP204037,Nano Loan,Existing,737
APP204038,Nano Loan,Existing,512
APP204039,Personal Loan,SelfEmployed,613
APP204040,Nano Loan,Salaried,651
APP204041,Nano Loan,SelfEmployed,516
APP204042,Nano Loan,NewToCredit,415
APP204043,Personal Loan,Informal,461
APP204044,Nano Loan,SelfEmployed,560
APP204045,Personal Loan,Salaried,575
APP204046,Personal Loan,Salaried,722
APP204047,Nano Loan,Existing,711
APP204048,Personal Loan,MicroBiz,552
APP204049,Nano Loan,NewToCredit,530
APP204050,Nano Loan,NewToCredit,640
APP204051,Personal Loan,Salaried,803
APP204052,Personal Loan,Salaried,759
APP204053,Nano Loan,MicroBiz,484
APP204054,Nano Loan,Existing,688
APP204055,Personal Loan,Existing,643
APP204056,Personal Loan,Salaried,738
APP204057,Personal Loan,Salaried,525
APP204058,Nano Loan,SelfEmployed,614
APP204059,Nano Loan,SelfEmployed,609
APP204060,Personal Loan,SelfEmployed,609
APP204061,Personal Loan,Informal,454
APP204062,Personal Loan,Salaried,715
APP204063,Nano Loan,Existing,508
APP204064,Personal Loan,Existing,703
APP204065,Personal Loan,SelfEmployed,665
APP204066,Nano Loan,MicroBiz,475
APP204067,Nano Loan,Informal,415
APP204068,Nano Loan,MicroBiz,373
APP204069,Nano Loan,Existing,699
APP204070,Personal Loan,Salaried,854
APP204071,Nano Loan,MicroBiz,516
APP204072,Nano Loan,NewToCredit,646
APP204073,Personal Loan,NewToCredit,447
APP204074,Nano Loan,Salaried,812
APP204075,Nano Loan,NewToCredit,681
APP204076,Personal Loan,Existing,717
APP204077,Nano Loan,Informal,511
APP204078,Nano Loan,SelfEmployed,732
APP204079,Personal Loan,Salaried,695
APP204080,Personal Loan,SelfEmployed,752
APP204081,Nano Loan,Salaried,689
APP204082,Personal Loan,Salaried,701
APP204083,Personal Loan,Salaried,750
APP204084,Nano Loan,Existing,627
APP204085,Personal Loan,SelfEmployed,579
APP204086,Nano Loan,Existing,559
APP204087,Personal Loan,NewToCredit,457
APP204088,Nano Loan,Informal,418
APP204089,Nano Loan,Existing,571
APP204090,Personal Loan,Salaried,724
APP204091,Nano Loan,Informal,551
APP204092,Nano Loan,Salaried,666
APP204093,Nano Loan,MicroBiz,523
APP204094,Nano Loan,Informal,505
APP204095,Nano Loan,MicroBiz,613
APP204096,Personal Loan,Existing,684
APP204097,Personal Loan,SelfEmployed,731
APP204098,Nano Loan,Salaried,742
APP204099,Personal Loan,NewToCredit,616
APP204100,Personal Loan,NewToCredit,737
APP204101,Nano Loan,Informal,483
APP204102,Nano Loan,Informal,457
APP204103,Personal Loan,SelfEmployed,647
APP204104,Nano Loan,Existing,551
APP204105,Personal Loan,NewToCredit,567
APP204106,Personal Loan,Existing,783
APP204107,Nano Loan,NewToCredit,497
APP204108,Nano Loan,MicroBiz,797
APP204109,Personal Loan,Salaried,674
APP204110,Nano Loan,Existing,660
APP204111,Nano Loan,SelfEmployed,720
APP204112,Nano Loan,SelfEmployed,664
APP204113,Personal Loan,SelfEmployed,637
APP204114,Personal Loan,Salaried,664
APP204115,Personal Loan,Existing,675
APP204116,Personal Loan,NewToCredit,624
APP204117,Nano Loan,Informal,347
APP204118,Personal Loan,Salaried,580
APP204119,Personal Loan,Salaried,900
APP204120,Nano Loan,Existing,674
APP204121,Personal Loan,Salaried,728
APP204122,Personal Loan,Salaried,806
APP204123,Personal Loan,Existing,542
APP204124,Personal Loan,NewToCredit,330
APP204125,Personal Loan,MicroBiz,575
APP204126,Nano Loan,SelfEmployed,561
APP204127,Personal Loan,Salaried,783
APP204128,Personal Loan,Existing,656
APP204129,Personal Loan,Salaried,778
APP204130,Nano Loan,Informal,503
APP204131,Personal Loan,NewToCredit,576
APP204132,Nano Loan,Existing,558
APP204133,Nano Loan,MicroBiz,594
APP204134,Nano Loan,SelfEmployed,646
APP204135,Personal Loan,MicroBiz,428
APP204136,Personal Loan,Existing,766
APP204137,Personal Loan,Existing,714
APP204138,Personal Loan,NewToCredit,583
APP204139,Personal Loan,Existing,828
APP204140,Nano Loan,MicroBiz,438
APP204141,Nano Loan,NewToCredit,679
APP204142,Personal Loan,Existing,513
APP204143,Nano Loan,Existing,583
APP204144,Nano Loan,Informal,471
APP204145,Personal Loan,SelfEmployed,522
APP204146,Nano Loan,MicroBiz,501
APP204147,Personal Loan,Salaried,733
APP204148,Nano Loan,Salaried,546
APP204149,Personal Loan,Salaried,759
APP204150,Personal Loan,Salaried,678
APP204151,Personal Loan,SelfEmployed,659
APP204152,Personal Loan,Salaried,630
APP204153,Nano Loan,SelfEmployed,640
APP204154,Nano Loan,MicroBiz,527
APP204155,Nano Loan,MicroBiz,521
APP204156,Personal Loan,Salaried,674
APP204157,Nano Loan,SelfEmployed,592
APP204158,Nano Loan,NewToCredit,617
APP204159,Personal Loan,MicroBiz,708
APP204160,Nano Loan,SelfEmployed,718
APP204161,Nano Loan,SelfEmployed,699
APP204162,Nano Loan,SelfEmployed,685
APP204163,Personal Loan,SelfEmployed,695
APP204164,Nano Loan,SelfEmployed,649
APP204165,Personal Loan,MicroBiz,651
APP204166,Personal Loan,SelfEmployed,545
APP204167,Personal Loan,Existing,808
APP204168,Personal Loan,Salaried,742
APP204169,Nano Loan,Informal,556
APP204170,Personal Loan,Salaried,681
APP204171,Nano Loan,Salaried,659
APP204172,Nano Loan,Salaried,742
APP204173,Personal Loan,SelfEmployed,682
APP204174,Personal Loan,Informal,361
APP204175,Nano Loan,SelfEmployed,533
APP204176,Nano Loan,NewToCredit,629
APP204177,Personal Loan,SelfEmployed,656
APP204178,Personal Loan,SelfEmployed,464
APP204179,Nano Loan,Informal,584
APP204180,Nano Loan,Informal,564
APP204181,Nano Loan,Salaried,628
APP204182,Personal Loan,SelfEmployed,628
APP204183,Nano Loan,MicroBiz,541
APP204184,Personal Loan,NewToCredit,785
APP204185,Nano Loan,Salaried,710
APP204186,Nano Loan,Existing,552
APP204187,Nano Loan,SelfEmployed,602
APP204188,Nano Loan,MicroBiz,594
APP204189,Nano Loan,SelfEmployed,611
APP204190,Personal Loan,Existing,849
APP204191,Personal Loan,NewToCredit,614
APP204192,Personal Loan,MicroBiz,838
APP204193,Personal Loan,Salaried,692
APP204194,Personal Loan,NewToCredit,633
APP204195,Personal Loan,Salaried,666
APP204196,Nano Loan,SelfEmployed,631
APP204197,Nano Loan,Informal,394
APP204198,Nano Loan,Existing,624
APP204199,Nano Loan,SelfEmployed,542
APP204200,Personal Loan,NewToCredit,813
APP204201,Personal Loan,NewToCredit,574
APP204202,Nano Loan,MicroBiz,633
APP204203,Nano Loan,MicroBiz,620
APP204204,Nano Loan,Informal,496
APP204205,Personal Loan,Salaried,648
APP204206,Nano Loan,MicroBiz,427
APP204207,Personal Loan,Salaried,785
APP204208,Nano Loan,MicroBiz,612
APP204209,Nano Loan,MicroBiz,467
APP204210,Nano Loan,SelfEmployed,540
APP204211,Nano Loan,MicroBiz,819
APP204212,Nano Loan,Salaried,668
APP204213,Nano Loan,Existing,666
APP204214,Nano Loan,Informal,446
APP204215,Nano Loan,MicroBiz,579
APP204216,Nano Loan,SelfEmployed,714
APP204217,Personal Loan,Salaried,844
APP204218,Personal Loan,Existing,666
APP204219,Personal Loan,SelfEmployed,558
APP204220,Personal Loan,SelfEmployed,657
APP204221,Nano Loan,SelfEmployed,569
APP204222,Nano Loan,Informal,578
APP204223,Personal Loan,SelfEmployed,646
APP204224,Personal Loan,NewToCredit,635
APP204225,Nano Loan,SelfEmployed,618
APP204226,Personal Loan,MicroBiz,610
APP204227,Nano Loan,SelfEmployed,721
APP204228,Personal Loan,MicroBiz,632
APP204229,Personal Loan,Existing,716
APP204230,Personal Loan,Salaried,701
APP204231,Personal Loan,SelfEmployed,684
APP204232,Personal Loan,Salaried,706
APP204233,Personal Loan,Existing,627
APP204234,Personal Loan,Salaried,705
APP204235,Personal Loan,NewToCredit,598
APP204236,Personal Loan,Salaried,707
APP204237,Personal Loan,SelfEmployed,684
APP204238,Nano Loan,Informal,489
APP204239,Personal Loan,MicroBiz,562
APP204240,Personal Loan,Salaried,624
APP204241,Personal Loan,Salaried,697
APP204242,Nano Loan,MicroBiz,656
APP204243,Personal Loan,NewToCredit,560
APP204244,Nano Loan,SelfEmployed,564
APP204245,Nano Loan,Salaried,853
APP204246,Personal Loan,Salaried,853
APP204247,Nano Loan,MicroBiz,495
APP204248,Personal Loan,Existing,829
APP204249,Nano Loan,Existing,727
APP204250,Nano Loan,MicroBiz,508
APP204251,Personal Loan,Salaried,777
APP204252,Nano Loan,Informal,526
APP204253,Personal Loan,Salaried,763
APP204254,Nano Loan,MicroBiz,562
APP204255,Nano Loan,Salaried,781
APP204256,Nano Loan,SelfEmployed,603
APP204257,Personal Loan,Salaried,704
APP204258,Personal Loan,Salaried,815
APP204259,Personal Loan,SelfEmployed,721
APP204260,Nano Loan,MicroBiz,663
APP204261,Personal Loan,SelfEmployed,560
APP204262,Nano Loan,SelfEmployed,474
APP204263,Nano Loan,Informal,501
APP204264,Personal Loan,Salaried,774
APP204265,Nano Loan,MicroBiz,612
APP204266,Nano Loan,MicroBiz,420
APP204267,Personal Loan,Salaried,734
APP204268,Personal Loan,SelfEmployed,713
APP204269,Nano Loan,Salaried,689
APP204270,Nano Loan,SelfEmployed,550
APP204271,Nano Loan,MicroBiz,609
APP204272,Personal Loan,NewToCredit,662
APP204273,Nano Loan,Existing,655
APP204274,Nano Loan,Existing,735
APP204275,Nano Loan,MicroBiz,526
APP204276,Personal Loan,Informal,600
APP204277,Nano Loan,NewToCredit,549
APP204278,Personal Loan,NewToCredit,468
APP204279,Personal Loan,NewToCredit,617
APP204280,Personal Loan,SelfEmployed,775
APP204281,Personal Loan,Salaried,620
APP204282,Nano Loan,Informal,512
APP204283,Nano Loan,SelfEmployed,585
APP204284,Nano Loan,SelfEmployed,564
APP204285,Personal Loan,SelfEmployed,724
APP204286,Personal Loan,Salaried,749
APP204287,Personal Loan,NewToCredit,561
APP204288,Nano Loan,SelfEmployed,678
APP204289,Nano Loan,MicroBiz,425
APP204290,Personal Loan,Salaried,626
APP204291,Personal Loan,SelfEmployed,669
APP204292,Personal Loan,MicroBiz,577
APP204293,Nano Loan,MicroBiz,373
APP204294,Nano Loan,Existing,708
APP204295,Nano Loan,SelfEmployed,669
APP204296,Nano Loan,SelfEmployed,701
APP204297,Nano Loan,SelfEmployed,614
APP204298,Nano Loan,Informal,492
APP204299,Personal Loan,Salaried,578
APP204300,Personal Loan,Existing,650
APP204301,Personal Loan,NewToCredit,694
APP204302,Nano Loan,NewToCredit,487
APP204303,Nano Loan,MicroBiz,676
APP204304,Nano Loan,SelfEmployed,572
APP204305,Personal Loan,Salaried,786
APP204306,Personal Loan,Salaried,664
APP204307,Personal Loan,Salaried,851
APP204308,Nano Loan,Salaried,636
APP204309,Nano Loan,Existing,693
APP204310,Nano Loan,Existing,692
APP204311,Nano Loan,NewToCredit,640
APP204312,Personal Loan,Salaried,766
APP204313,Nano Loan,Existing,621
APP204314,Nano Loan,SelfEmployed,701
APP204315,Nano Loan,SelfEmployed,482
APP204316,Personal Loan,Salaried,825
APP204317,Nano Loan,SelfEmployed,488
APP204318,Nano Loan,Salaried,583
APP204319,Nano Loan,MicroBiz,595
APP204320,Personal Loan,NewToCredit,599
APP204321,Personal Loan,SelfEmployed,613
APP204322,Nano Loan,NewToCredit,543
APP204323,Nano Loan,MicroBiz,544
APP204324,Personal Loan,SelfEmployed,618
APP204325,Nano Loan,MicroBiz,541
APP204326,Personal Loan,Informal,502
APP204327,Nano Loan,Existing,725
APP204328,Personal Loan,NewToCredit,664
APP204329,Personal Loan,SelfEmployed,647
APP204330,Personal Loan,Existing,698
APP204331,Nano Loan,Salaried,755
APP204332,Nano Loan,Salaried,698
APP204333,Personal Loan,Informal,525
APP204334,Nano Loan,Informal,581
APP204335,Nano Loan,Salaried,614
APP204336,Nano Loan,SelfEmployed,662
APP204337,Personal Loan,SelfEmployed,633
APP204338,Nano Loan,MicroBiz,581
APP204339,Nano Loan,MicroBiz,431
APP204340,Nano Loan,Informal,560
APP204341,Personal Loan,NewToCredit,565
APP204342,Nano Loan,MicroBiz,620
APP204343,Personal Loan,Salaried,763
APP204344,Personal Loan,NewToCredit,707
APP204345,Personal Loan,Existing,855
APP204346,Personal Loan,SelfEmployed,517
APP204347,Personal Loan,NewToCredit,549
APP204348,Nano Loan,Informal,376
APP204349,Personal Loan,Salaried,759
APP204350,Nano Loan,Informal,588
APP204351,Personal Loan,NewToCredit,545
APP204352,Nano Loan,NewToCredit,610
APP204353,Nano Loan,Existing,699
APP204354,Personal Loan,MicroBiz,668
APP204355,Nano Loan,NewToCredit,656
APP204356,Personal Loan,Salaried,635
APP204357,Nano Loan,SelfEmployed,539
APP204358,Personal Loan,Existing,763
APP204359,Personal Loan,Salaried,596
APP204360,Personal Loan,SelfEmployed,782
APP204361,Nano Loan,MicroBiz,575
APP204362,Nano Loan,SelfEmployed,661
APP204363,Nano Loan,NewToCredit,400
APP204364,Nano Loan,SelfEmployed,588
APP204365,Nano Loan,SelfEmployed,567
APP204366,Nano Loan,MicroBiz,492
APP204367,Nano Loan,SelfEmployed,639
APP204368,Personal Loan,Salaried,709
APP204369,Nano Loan,Existing,767
APP204370,Personal Loan,Salaried,727
APP204371,Nano Loan,Informal,469
APP204372,Nano Loan,SelfEmployed,702
APP204373,Personal Loan,Salaried,790
APP204374,Personal Loan,Existing,703
APP204375,Personal Loan,SelfEmployed,643
APP204376,Nano Loan,MicroBiz,639
APP204377,Personal Loan,Informal,568
APP204378,Nano Loan,Existing,596
APP204379,Nano Loan,MicroBiz,547
APP204380,Nano Loan,Existing,600
APP204381,Personal Loan,MicroBiz,494
APP204382,Nano Loan,MicroBiz,559
APP204383,Nano Loan,Informal,698
APP204384,Personal Loan,Informal,694
APP204385,Personal Loan,Salaried,744
APP204386,Nano Loan,NewToCredit,558
APP204387,Personal Loan,Salaried,736
APP204388,Personal Loan,Salaried,777
APP204389,Personal Loan,Salaried,696
APP204390,Nano Loan,NewToCredit,626
APP204391,Personal Loan,Existing,689
APP204392,Personal Loan,Salaried,765
APP204393,Nano Loan,Salaried,652
APP204394,Nano Loan,Existing,590
APP204395,Nano Loan,Salaried,547
APP204396,Nano Loan,Existing,634
APP204397,Nano Loan,Informal,412
APP204398,Nano Loan,Existing,681
APP204399,Nano Loan,SelfEmployed,628
APP204400,Nano Loan,Existing,714
APP204401,Nano Loan,Salaried,573
APP204402,Personal Loan,SelfEmployed,592
APP204403,Nano Loan,SelfEmployed,759
APP204404,Nano Loan,Existing,731
APP204405,Personal Loan,Salaried,684
APP204406,Personal Loan,Salaried,832
APP204407,Nano Loan,Informal,609
APP204408,Personal Loan,SelfEmployed,689
APP204409,Personal Loan,MicroBiz,643
APP204410,Nano Loan,SelfEmployed,521
APP204411,Nano Loan,MicroBiz,459
APP204412,Nano Loan,NewToCredit,665
APP204413,Nano Loan,MicroBiz,607
APP204414,Nano Loan,SelfEmployed,566
APP204415,Personal Loan,Salaried,638
APP204416,Personal Loan,SelfEmployed,729
APP204417,Personal Loan,Salaried,701
APP204418,Nano Loan,NewToCredit,505
APP204419,Personal Loan,Salaried,824
APP204420,Nano Loan,NewToCredit,436
APP204421,Personal Loan,SelfEmployed,708
APP204422,Nano Loan,MicroBiz,543
APP204423,Personal Loan,Salaried,636
APP204424,Personal Loan,SelfEmployed,791
APP204425,Personal Loan,Existing,615
APP204426,Personal Loan,Salaried,758
APP204427,Nano Loan,Informal,556
APP204428,Nano Loan,NewToCredit,574
APP204429,Nano Loan,Salaried,589
APP204430,Nano Loan,Informal,502
APP204431,Personal Loan,NewToCredit,688
APP204432,Nano Loan,Existing,679
APP204433,Personal Loan,SelfEmployed,468
APP204434,Personal Loan,Existing,703
APP204435,Personal Loan,Salaried,716
APP204436,Personal Loan,Existing,556
APP204437,Nano Loan,NewToCredit,649
APP204438,Personal Loan,Salaried,758
APP204439,Personal Loan,Salaried,706
APP204440,Nano Loan,Existing,596
APP204441,Personal Loan,Existing,821
APP204442,Personal Loan,Informal,508
APP204443,Nano Loan,MicroBiz,539
APP204444,Nano Loan,MicroBiz,463
APP204445,Personal Loan,Salaried,720
APP204446,Personal Loan,Existing,728
APP204447,Nano Loan,MicroBiz,596
APP204448,Personal Loan,Salaried,695
APP204449,Personal Loan,MicroBiz,612
APP204450,Personal Loan,SelfEmployed,448
APP204451,Nano Loan,MicroBiz,581
APP204452,Personal Loan,Salaried,621
APP204453,Nano Loan,SelfEmployed,558
APP204454,Nano Loan,SelfEmployed,621
